date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:10:16	6492/6492	---M--	200	added ('OK')	text/html	etag:%224dc03-195c-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-75.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-75.html	(from )
20:10:16	5993/5993	---M--	200	added ('OK')	text/html	etag:%224dc05-1769-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-76.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-76.html	(from )
20:10:16	6904/6904	---M--	200	added ('OK')	text/html	etag:%224dc06-1af8-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-77.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-77.html	(from )
20:10:17	6065/6065	---M--	200	added ('OK')	text/html	etag:%224dc07-17b1-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-78.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-78.html	(from )
20:10:17	7490/7490	---M--	200	added ('OK')	text/html	etag:%224dc08-1d42-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-79.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-79.html	(from )
20:10:17	7257/7257	---M--	200	added ('OK')	text/html	etag:%224dc0a-1c59-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-80.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-80.html	(from )
20:10:17	8012/8012	---M--	200	added ('OK')	text/html	etag:%224dc0b-1f4c-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-81.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-81.html	(from )
20:10:18	6016/6016	---M--	200	added ('OK')	text/html	etag:%224dc0d-1780-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-82.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-82.html	(from )
20:10:18	7505/7505	---M--	200	added ('OK')	text/html	etag:%224dc0f-1d51-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-83.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-83.html	(from )
20:10:18	6676/6676	---M--	200	added ('OK')	text/html	etag:%224dc11-1a14-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-84.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-84.html	(from )
20:10:19	7015/7015	---M--	200	added ('OK')	text/html	etag:%224dc13-1b67-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-85.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-85.html	(from )
20:10:19	6977/6977	---M--	200	added ('OK')	text/html	etag:%224dc15-1b41-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-86.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-86.html	(from )
20:10:19	5964/5964	---M--	200	added ('OK')	text/html	etag:%224dc17-174c-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-87.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-87.html	(from )
20:10:20	7034/7034	---M--	200	added ('OK')	text/html	etag:%224dc19-1b7a-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-88.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-88.html	(from )
20:10:20	6452/6452	---M--	200	added ('OK')	text/html	etag:%224dc1b-1934-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-89.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-89.html	(from )
20:10:20	7067/7067	---M--	200	added ('OK')	text/html	etag:%224dc1d-1b9b-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-90.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-90.html	(from )
20:10:20	7597/7597	---M--	200	added ('OK')	text/html	etag:%224dc1e-1dad-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-91.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-91.html	(from )
20:10:21	7289/7289	---M--	200	added ('OK')	text/html	etag:%224dc20-1c79-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-92.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-92.html	(from )
20:10:21	6847/6847	---M--	200	added ('OK')	text/html	etag:%224dc22-1abf-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-93.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-93.html	(from )
20:10:21	8339/8339	---M--	200	added ('OK')	text/html	etag:%224dc24-2093-7096ec80%22	http://www.comp.leeds.ac.uk/nora/html/9-94.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-94.html	(from )
20:10:22	7057/7057	---M--	200	added ('OK')	text/html	etag:%224dc26-1b91-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-95.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-95.html	(from )
20:10:22	6387/6387	---M--	200	added ('OK')	text/html	etag:%224dc28-18f3-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-96.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-96.html	(from )
20:10:22	6343/6343	---M--	200	added ('OK')	text/html	etag:%224dc2a-18c7-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-97.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-97.html	(from )
20:10:22	6956/6956	---M--	200	added ('OK')	text/html	etag:%224dc2c-1b2c-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-98.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-98.html	(from )
20:10:23	8103/8103	---M--	200	added ('OK')	text/html	etag:%224dc2e-1fa7-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-99.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-99.html	(from )
20:10:23	9757/9757	---M--	200	added ('OK')	text/html	etag:%224db49-261d-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-100.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-100.html	(from )
20:10:23	7383/7383	---M--	200	added ('OK')	text/html	etag:%224db4a-1cd7-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-101.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-101.html	(from )
20:10:24	6320/6320	---M--	200	added ('OK')	text/html	etag:%224db4b-18b0-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-102.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-102.html	(from )
20:10:24	6608/6608	---M--	200	added ('OK')	text/html	etag:%224db4c-19d0-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-103.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-103.html	(from )
20:10:24	6681/6681	---M--	200	added ('OK')	text/html	etag:%224db4d-1a19-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-104.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-104.html	(from )
20:10:24	7171/7171	---M--	200	added ('OK')	text/html	etag:%224db4e-1c03-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-105.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-105.html	(from )
20:10:25	5936/5936	---M--	200	added ('OK')	text/html	etag:%224db4f-1730-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-106.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-106.html	(from )
20:10:25	7435/7435	---M--	200	added ('OK')	text/html	etag:%224db50-1d0b-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-107.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-107.html	(from )
20:10:25	7249/7249	---M--	200	added ('OK')	text/html	etag:%224db51-1c51-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-108.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-108.html	(from )
20:10:26	6882/6882	---M--	200	added ('OK')	text/html	etag:%224db52-1ae2-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-109.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-109.html	(from )
20:10:26	5886/5886	---M--	200	added ('OK')	text/html	etag:%224db55-16fe-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-110.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-110.html	(from )
20:10:26	9611/9611	---M--	200	added ('OK')	text/html	etag:%224db57-258b-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-111.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-111.html	(from )
20:10:27	7875/7875	---M--	200	added ('OK')	text/html	etag:%224db59-1ec3-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-112.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-112.html	(from )
20:10:27	7117/7117	---M--	200	added ('OK')	text/html	etag:%224db5b-1bcd-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-113.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-113.html	(from )
20:10:27	7224/7224	---M--	200	added ('OK')	text/html	etag:%224db5d-1c38-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-114.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-114.html	(from )
20:10:27	5916/5916	---M--	200	added ('OK')	text/html	etag:%224db5f-171c-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-115.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-115.html	(from )
20:10:28	6155/6155	---M--	200	added ('OK')	text/html	etag:%224db61-180b-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-116.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-116.html	(from )
20:10:28	7686/7686	---M--	200	added ('OK')	text/html	etag:%224db62-1e06-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-117.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-117.html	(from )
20:10:28	8106/8106	---M--	200	added ('OK')	text/html	etag:%224db63-1faa-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-118.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-118.html	(from )
20:10:28	5183/5183	---M--	200	added ('OK')	text/html	etag:%224db64-143f-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-119.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-119.html	(from )
20:10:29	9852/9852	---M--	200	added ('OK')	text/html	etag:%224db67-267c-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-120.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-120.html	(from )
20:10:29	6499/6499	---M--	200	added ('OK')	text/html	etag:%224db68-1963-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-121.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-121.html	(from )
20:10:29	7402/7402	---M--	200	added ('OK')	text/html	etag:%224db69-1cea-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-122.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-122.html	(from )
20:10:30	6397/6397	---M--	200	added ('OK')	text/html	etag:%224db6a-18fd-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-123.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-123.html	(from )
20:10:30	6681/6681	---M--	200	added ('OK')	text/html	etag:%224db6b-1a19-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-124.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-124.html	(from )
20:10:30	6164/6164	---M--	200	added ('OK')	text/html	etag:%224db6c-1814-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-125.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-125.html	(from )
20:10:30	5925/5925	---M--	200	added ('OK')	text/html	etag:%224db6d-1725-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-126.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-126.html	(from )
20:10:31	6718/6718	---M--	200	added ('OK')	text/html	etag:%224db6e-1a3e-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-127.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-127.html	(from )
20:10:31	7091/7091	---M--	200	added ('OK')	text/html	etag:%224db6f-1bb3-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/9-128.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-128.html	(from )
20:10:31	6771/6771	---M--	200	added ('OK')	text/html	etag:%224db70-1a73-c97f9980%22	http://www.comp.leeds.ac.uk/nora/html/9-129.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/9-129.html	(from )
20:10:31	5244/5244	---M--	200	added ('OK')	text/html	etag:%224c2f9-147c-17a2dfc0%22	http://www.comp.leeds.ac.uk/nora/html/10-1.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-1.html	(from )
20:10:32	7883/7883	---M--	200	added ('OK')	text/html	etag:%224c319-1ecb-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-2.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-2.html	(from )
20:10:32	7599/7599	---M--	200	added ('OK')	text/html	etag:%224c32c-1daf-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-3.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-3.html	(from )
20:10:32	9204/9204	---M--	200	added ('OK')	text/html	etag:%224c33a-23f4-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-4.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-4.html	(from )
20:10:33	7083/7083	---M--	200	added ('OK')	text/html	etag:%224c34e-1bab-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-5.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-5.html	(from )
20:10:33	5872/5872	---M--	200	added ('OK')	text/html	etag:%224c35e-16f0-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-6.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-6.html	(from )
20:10:33	6433/6433	---M--	200	added ('OK')	text/html	etag:%224c36d-1921-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-7.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-7.html	(from )
20:10:33	5306/5306	---M--	200	added ('OK')	text/html	etag:%224c37f-14ba-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-8.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-8.html	(from )
20:10:34	7140/7140	---M--	200	added ('OK')	text/html	etag:%224c38d-1be4-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-9.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-9.html	(from )
20:10:34	7317/7317	---M--	200	added ('OK')	text/html	etag:%224c2fa-1c95-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-10.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-10.html	(from )
20:10:34	6911/6911	---M--	200	added ('OK')	text/html	etag:%224c305-1aff-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-11.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-11.html	(from )
20:10:34	7584/7584	---M--	200	added ('OK')	text/html	etag:%224c309-1da0-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-12.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-12.html	(from )
20:10:35	6975/6975	---M--	200	added ('OK')	text/html	etag:%224c30b-1b3f-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-13.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-13.html	(from )
20:10:35	5510/5510	---M--	200	added ('OK')	text/html	etag:%224c30d-1586-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-14.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-14.html	(from )
20:10:35	8137/8137	---M--	200	added ('OK')	text/html	etag:%224c30f-1fc9-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-15.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-15.html	(from )
20:10:36	6335/6335	---M--	200	added ('OK')	text/html	etag:%224c311-18bf-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-16.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-16.html	(from )
20:10:36	6390/6390	---M--	200	added ('OK')	text/html	etag:%224c313-18f6-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-17.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-17.html	(from )
20:10:36	8239/8239	---M--	200	added ('OK')	text/html	etag:%224c315-202f-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-18.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-18.html	(from )
20:10:36	6644/6644	---M--	200	added ('OK')	text/html	etag:%224c317-19f4-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-19.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-19.html	(from )
20:10:37	6516/6516	---M--	200	added ('OK')	text/html	etag:%224c31a-1974-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-20.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-20.html	(from )
20:10:37	7123/7123	---M--	200	added ('OK')	text/html	etag:%224c31b-1bd3-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-21.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-21.html	(from )
20:10:37	9644/9644	---M--	200	added ('OK')	text/html	etag:%224c31d-25ac-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-22.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-22.html	(from )
20:10:37	7933/7933	---M--	200	added ('OK')	text/html	etag:%224c31f-1efd-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-23.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-23.html	(from )
20:10:38	9848/9848	---M--	200	added ('OK')	text/html	etag:%224c321-2678-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-24.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-24.html	(from )
20:10:38	5967/5967	---M--	200	added ('OK')	text/html	etag:%224c323-174f-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-25.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-25.html	(from )
20:10:38	7405/7405	---M--	200	added ('OK')	text/html	etag:%224c325-1ced-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-26.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-26.html	(from )
20:10:39	8622/8622	---M--	200	added ('OK')	text/html	etag:%224c327-21ae-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-27.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-27.html	(from )
20:10:39	7307/7307	---M--	200	added ('OK')	text/html	etag:%224c329-1c8b-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-28.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-28.html	(from )
20:10:39	5760/5760	---M--	200	added ('OK')	text/html	etag:%224c32b-1680-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-29.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-29.html	(from )
20:10:40	7343/7343	---M--	200	added ('OK')	text/html	etag:%224c32d-1caf-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-30.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-30.html	(from )
20:10:40	7868/7868	---M--	200	added ('OK')	text/html	etag:%224c32e-1ebc-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-31.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-31.html	(from )
20:10:40	6499/6499	---M--	200	added ('OK')	text/html	etag:%224c330-1963-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-32.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-32.html	(from )
20:10:40	6042/6042	---M--	200	added ('OK')	text/html	etag:%224c332-179a-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-33.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-33.html	(from )
20:10:41	6397/6397	---M--	200	added ('OK')	text/html	etag:%224c334-18fd-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-34.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-34.html	(from )
20:10:41	7619/7619	---M--	200	added ('OK')	text/html	etag:%224c335-1dc3-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-35.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-35.html	(from )
20:10:41	6525/6525	---M--	200	added ('OK')	text/html	etag:%224c336-197d-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-36.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-36.html	(from )
20:10:41	7084/7084	---M--	200	added ('OK')	text/html	etag:%224c337-1bac-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-37.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-37.html	(from )
20:10:42	6334/6334	---M--	200	added ('OK')	text/html	etag:%224c338-18be-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-38.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-38.html	(from )
20:10:42	6729/6729	---M--	200	added ('OK')	text/html	etag:%224c339-1a49-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-39.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-39.html	(from )
20:10:42	6039/6039	---M--	200	added ('OK')	text/html	etag:%224c33b-1797-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-40.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-40.html	(from )
20:10:42	6479/6479	---M--	200	added ('OK')	text/html	etag:%224c33c-194f-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-41.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-41.html	(from )
20:10:43	6133/6133	---M--	200	added ('OK')	text/html	etag:%224c33e-17f5-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-42.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-42.html	(from )
20:10:43	5808/5808	---M--	200	added ('OK')	text/html	etag:%224c340-16b0-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-43.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-43.html	(from )
20:10:43	5144/5144	---M--	200	added ('OK')	text/html	etag:%224c342-1418-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-44.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-44.html	(from )
20:10:43	6730/6730	---M--	200	added ('OK')	text/html	etag:%224c344-1a4a-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-45.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-45.html	(from )
20:10:44	6723/6723	---M--	200	added ('OK')	text/html	etag:%224c346-1a43-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-46.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-46.html	(from )
20:10:44	6115/6115	---M--	200	added ('OK')	text/html	etag:%224c348-17e3-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-47.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-47.html	(from )
20:10:44	4909/4909	---M--	200	added ('OK')	text/html	etag:%224c34a-132d-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-48.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-48.html	(from )
20:10:44	7285/7285	---M--	200	added ('OK')	text/html	etag:%224c34c-1c75-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-49.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-49.html	(from )
20:10:45	6231/6231	---M--	200	added ('OK')	text/html	etag:%224c34f-1857-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-50.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-50.html	(from )
20:10:45	5816/5816	---M--	200	added ('OK')	text/html	etag:%224c350-16b8-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-51.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-51.html	(from )
20:10:45	6049/6049	---M--	200	added ('OK')	text/html	etag:%224c352-17a1-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-52.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-52.html	(from )
20:10:45	5403/5403	---M--	200	added ('OK')	text/html	etag:%224c354-151b-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-53.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-53.html	(from )
20:10:46	7766/7766	---M--	200	added ('OK')	text/html	etag:%224c356-1e56-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-54.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-54.html	(from )
20:10:46	6026/6026	---M--	200	added ('OK')	text/html	etag:%224c358-178a-70a62ec0%22	http://www.comp.leeds.ac.uk/nora/html/10-55.html	/home/msaad/websites/Quran_concepts/www.comp.leeds.ac.uk/nora/html/10-55.html	(from )
